,168_wt_1 (GSE66893)_l,168_Dhfq_1 (GSE66893)_l,168_wt_2 (GSE66893)_l,168_Dhfq_2 (GSE66893)_l,168_wt_1 (GSE66893)_r,168_wt_2 (GSE66893)_r,168_Dhfq_1 (GSE66893)_r,168_Dhfq_2 (GSE66893)_r,Bs_WT_rep1 (GSE73315),Bs_WT_rep2 (GSE73315),Bs_WT_rep3 (GSE73315),Bs_ylbM_rep1 (GSE73315),Bs_ylbM_rep2 (GSE73315),Bs_ywlC_rep1 (GSE73315),Bs_ywlC_rep2 (GSE73315),BS_KS400_1 (GSE45824),BS_WT_1 (GSE45824),BS_KS696_1 (GSE45824),BS_WT_2 (GSE45824),BS_KS696_2 (GSE45824),BS_WT_3 (GSE45824),BS_KS400_2 (GSE45824),B. subtilis 168 Day 1 (GSE94788),B. subtilis 168 Day 4 (GSE94788),B. subtilis YK240 Day 1 (GSE94788),B. subtilis YK240 Day 4 (GSE94788),B. subtilis YK240 Day 3 (GSE94788),B. subtilis PG479 Day 4 (GSE61757),B. subtilis 168 Day 1 (GSE61757),B. subtilis PG479 Day 5 (GSE61757),B. subtilis 168 Day 4 (GSE61757),B. subtilis PG479 Day 3 (GSE61757),168_wt_1 (GSE66892),168_wt_2 (GSE66892),168_Dhfq_1 (GSE66892),168_Dhfq_2 (GSE66892),168_wt_1 (GSE66891),168_Dhfq_1 (GSE66891),168_wt_2 (GSE66891),168_Dhfq_2 (GSE66891)
BSU03470,8.818999999999999,8.906,9.644,9.111,8.0025,7.9764,7.6683,7.6344,9.6383,9.2752,9.5853,8.966000000000001,9.0453,9.2554,8.8764,12.32084153,11.75910524,12.63691927,12.00255191,12.99080341,12.14023375,12.25371356,10.36086608,10.49879714,11.12227908,10.85957428,10.992809800000002,11.08823828,10.36086608,10.39863493,10.49879714,10.63385056,8.0025,7.9764,7.6683,7.6344,8.818999999999999,8.906,9.644,9.111
BSU03480,12.880999999999998,12.925,12.905999999999999,13.458,15.4148,15.5584,15.4148,14.5859,15.0244,15.0115,15.1267,14.4777,14.4293,14.640999999999998,12.3633,15.70314417,14.80450949,16.07692242,14.732760199999998,16.13767288,14.77659043,15.77872248,13.97600071,13.81036831,15.83803419,16.15733961,15.860956400000001,15.70502624,13.97600071,15.61027995,13.81036831,16.18621131,15.4148,15.5584,15.4148,14.5859,12.880999999999998,12.925,12.905999999999999,13.458
BSU03490,12.841,12.847000000000001,12.854000000000001,13.667,14.4727,14.7152,14.3625,13.6076,14.9541,15.1558,15.0244,14.8862,14.8292,15.133,12.6468,15.82346673,14.97845773,16.14018978,14.91649944,16.22016998,14.99409064,15.918804699999999,13.99685844,13.82953288,15.88362172,16.21095326,16.18091055,15.60495449,13.99685844,15.54498806,13.82953288,15.77684458,14.4727,14.7152,14.3625,13.6076,12.841,12.847000000000001,12.854000000000001,13.667
BSU03500,13.043,12.99,13.389000000000001,14.115,13.2794,13.4382,13.0479,12.3751,14.8952,15.1955,15.0508,15.0304,14.9851,14.8504,12.7971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16967317,13.93964385,16.10672285,16.37974165,16.187003400000002,16.02585275,14.16967317,15.73384526,13.93964385,16.29133147,13.2794,13.4382,13.0479,12.3751,13.043,12.99,13.389000000000001,14.115
BSU03510,12.679,12.665999999999999,12.312999999999999,13.13,14.3827,14.4727,14.1707,13.6599,14.5927,14.9316,14.8577,14.5636,14.4912,14.8952,12.6027,15.97820362,15.11793395,16.23979071,15.02405215,16.22956372,15.07356796,16.04928144,13.66776129,13.47695956,15.811260199999998,15.95793009,15.99702538,15.17495171,13.66776129,15.22223697,13.47695956,15.24136628,14.3827,14.4727,14.1707,13.6599,12.679,12.665999999999999,12.312999999999999,13.13
BSU03520,12.095999999999998,12.082,11.88,12.719000000000001,13.8212,13.8486,13.5416,13.3251,14.136,14.4012,14.4641,13.9047,13.8862,14.0257,11.7278,14.94080974,14.18568675,15.26876183,13.99898564,15.40057187,14.05477123,15.01263779,12.79908366,12.41858603,14.83452677,14.71725286,14.95615456,14.02700194,12.79908366,14.06196618,12.41858603,14.05434783,13.8212,13.8486,13.5416,13.3251,12.095999999999998,12.082,11.88,12.719000000000001
BSU03530,8.449,8.384,7.565,8.149,9.4321,9.5689,9.2118,9.7228,9.7492,9.8029,10.3111,10.4209,10.4783,9.3189,9.2653,10.11544972,10.10612956,10.17129209,9.845429927,10.10612956,9.726023451,10.310366199999999,9.313786016,9.042538485,11.32351718,11.17757176,11.43466172,9.35412533,9.313786016,10.10527161,9.042538485,9.510486815,9.4321,9.5689,9.2118,9.7228,8.449,8.384,7.565,8.149
BSU03540,9.838,10.038,10.299000000000001,10.138,8.9079,8.9147,8.651,8.8349,9.8879,10.3486,9.8993,9.9248,10.0129,8.7896,9.5481,8.885436288,8.86220597,8.714734748,8.86220597,8.758759602,8.975159342000001,8.986171512,10.13757616,10.36327827,10.15425255,10.08020079,10.05801015,10.03792134,10.13757616,10.38104022,10.36327827,9.885717138,8.9079,8.9147,8.651,8.8349,9.838,10.038,10.299000000000001,10.138
BSU03550,8.277999999999999,8.045,7.489,7.66,7.6009,7.6472,7.5928,7.6701,7.7561,7.6527,7.6227,8.5154,8.457,7.6094,8.0068,8.593346132,8.884485124,8.56534865,8.764554087999999,8.530593772000001,8.82771292,8.576741661,9.170552512999999,9.268168943,9.111202869,9.023152334,9.06657733,8.788574541000001,9.170552512999999,8.823716787999999,9.268168943,8.065385901,7.6009,7.6472,7.5928,7.6701,8.277999999999999,8.045,7.489,7.66
BSU03560,7.732,7.712999999999999,7.462000000000001,7.261,7.0453,7.1287,7.1045,7.1382,8.2302,8.059,8.3417,8.2971,8.2335,7.5573,8.0389,8.990325802000001,9.160607331,9.117617332,9.040666718999999,9.040666718999999,8.957270343,9.01347742,8.601678522,8.56041261,8.64815865,9.040432415,8.869047671,8.958146006,8.601678522,8.803864605,8.56041261,8.84239314,7.0453,7.1287,7.1045,7.1382,7.732,7.712999999999999,7.462000000000001,7.261
BSU03570,10.640999999999998,10.39,10.283,10.530999999999999,8.7187,8.6804,8.5196,8.6392,10.4231,10.1735,10.2548,10.5901,10.6702,9.2809,10.6442,12.08071234,12.0385367,11.86654922,12.01117512,11.9493854,12.27837711,11.98977816,11.71334088,11.78892055,11.64809036,11.52379477,11.54588066,11.50247858,11.71334088,11.52012479,11.78892055,11.34654259,8.7187,8.6804,8.5196,8.6392,10.640999999999998,10.39,10.283,10.530999999999999
BSU03580,11.925,11.722999999999999,9.994,10.620999999999999,8.0771,8.0346,8.0324,8.2178,10.0815,9.9923,10.1345,10.7892,10.7449,9.013,10.1345,12.48747116,13.02581982,12.02877437,12.91549779,12.04883932,13.1993991,12.25867836,12.2847439,12.47125006,12.03621792,11.77924161,12.16759128,11.57823814,12.2847439,11.72946313,12.47125006,11.22829556,8.0771,8.0346,8.0324,8.2178,11.925,11.722999999999999,9.994,10.620999999999999
BSU03590,12.505999999999998,12.335999999999999,11.974,12.571,8.5992,8.2981,8.6973,8.4972,11.7178,11.5513,11.5493,12.0775,11.9567,11.4547,11.3287,12.74203371,13.43439826,12.64915688,13.40400101,12.65074159,13.60968013,12.96224754,13.71071917,13.80120061,13.68686603,13.34197745,13.622167800000001,13.13818781,13.71071917,13.11173354,13.80120061,12.82822746,8.5992,8.2981,8.6973,8.4972,12.505999999999998,12.335999999999999,11.974,12.571
BSU03600,12.419,12.362,11.72,12.077,7.9506,7.6077,7.9322,7.6834,11.2764,11.3796,11.1717,12.045,11.9861,11.0017,11.0312,13.00567457,13.70160259,13.04852166,13.58012428,12.95367869,13.74291803,13.06342973,13.79897937,14.13303213,13.76896376,13.80246337,13.94204693,13.34861833,13.79897937,13.46308886,14.13303213,13.2312657,7.9506,7.6077,7.9322,7.6834,12.419,12.362,11.72,12.077
BSU03610,13.274000000000001,13.173,13.372,13.415,8.5289,8.2187,8.6247,8.2276,12.8851,12.6483,12.6468,12.7971,12.7859,12.1124,12.1541,14.33083011,14.43777526,14.31185716,14.52293119,14.43051947,14.67634393,14.43051947,14.03819746,14.39312834,13.96246628,14.1075497,13.91718445,13.64399398,14.03819746,13.67398576,14.39312834,13.5395417,8.5289,8.2187,8.6247,8.2276,13.274000000000001,13.173,13.372,13.415
BSU03620,8.24,8.222000000000001,9.072000000000001,8.524,7.4146,7.1137,7.6517,7.0836,8.4758,7.3734,8.3918,8.7149,8.5833,8.0999,8.1297,9.86288547,9.38663104,10.68273285,9.049684284,10.73024591,9.37187233,9.812339731,8.512984362000001,8.794839292999999,8.513933141,8.294329853999999,8.319001817,8.955939605,8.512984362000001,8.134450113,8.794839292999999,9.184020302999999,7.4146,7.1137,7.6517,7.0836,8.24,8.222000000000001,9.072000000000001,8.524
BSU03630,7.51,7.489,7.875,7.643,6.9212,7.3145,7.0901,7.183,8.177999999999999,8.1204,8.3249,7.9891,7.8913,7.9652,7.8671,10.37857897,10.05118437,10.77961267,10.01587563,10.82995685,9.979495653999999,10.39371837,7.244819105,7.3680532560000005,7.103508188999999,7.943273409,7.112327958,8.326652305,7.244819105,7.964088094,7.3680532560000005,8.014431786,6.9212,7.3145,7.0901,7.183,7.51,7.489,7.875,7.643
BSU03640,7.477,7.456,7.872000000000001,7.816,7.0522,7.1734,7.1884,7.193,8.0484,7.9628,8.3977,7.9268,7.8065,8.2765,7.6981,9.268860627999999,9.008782426,9.843612983,8.787805034,9.911175385,8.911906473,9.424493346,8.186574317,8.011645686,8.096034903,8.564767312999999,7.825547542000001,9.126441799,8.186574317,8.330549171,8.011645686,8.533906817,7.0522,7.1734,7.1884,7.193,7.477,7.456,7.872000000000001,7.816
BSU03650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.915999597000001,8.266972192,7.862014556,8.354902719,7.909228501,8.826163931,7.915999597000001,8.183602657,8.266972192,8.116402581000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSU03660,8.998,9.035,9.036,8.606,8.9559,8.8289,9.02,9.1031,9.5172,9.5071,9.9283,9.3622,9.3128,9.7596,10.0485,10.4679293,10.41747863,10.61941693,10.20183224,10.89307257,10.25343104,10.53712414,9.446733615,9.639708516,9.589568615,9.902244681,9.839497942000001,9.876173178,9.446733615,9.619657152,9.639708516,9.756853771,8.9559,8.8289,9.02,9.1031,8.998,9.035,9.036,8.606
BSU03670,11.970999999999998,12.058,11.991,11.069,10.5491,10.4469,10.1009,10.1918,10.6861,10.587,10.8084,9.5197,9.3567,8.84,8.3196,13.02841144,12.71660844,12.94187847,12.74083459,12.98650534,12.71950618,13.07692141,12.68527403,13.115716800000001,12.49265613,13.22532488,12.59387968,12.95657935,12.68527403,12.85955236,13.115716800000001,12.78492979,10.5491,10.4469,10.1009,10.1918,11.970999999999998,12.058,11.991,11.069
BSU03680,7.651,7.247000000000001,7.181,7.277,7.2425,7.2894,7.1024,7.1848,7.2111,7.3088,7.0275,7.2417,7.0784,6.8882,6.8624,8.242196263,8.255449615,8.274716485,8.296932104,8.432762366,8.491381807,8.270550342,7.946224182000001,8.421399518,8.509910383,8.23368495,8.336317761,8.547762726,7.946224182000001,7.881556749,8.421399518,7.882262442,7.2425,7.2894,7.1024,7.1848,7.651,7.247000000000001,7.181,7.277
BSU03690,7.022,7.07,6.706,6.843999999999999,7.1223,7.109,6.9423,6.8954,6.7123,6.7311,7.0142,7.3028,7.1207,6.8461,7.0661,7.56535328,7.846620386000001,7.705691483,7.443888263,7.586425085,7.494335078,7.260143519,4.80259229,4.7884155360000005,4.8000963819999996,4.775321,4.814245565,4.868589098,4.80259229,4.732783331,4.7884155360000005,4.8000963819999996,7.1223,7.109,6.9423,6.8954,7.022,7.07,6.706,6.843999999999999
BSU03700,7.8389999999999995,7.643,6.754,6.98,7.0749,7.2886,7.2939,7.2404,6.9783,7.3276,7.6886,7.8081,7.6067,6.8793,6.9093,7.476239327999999,7.619456003,7.366053394,7.533143591,7.268729886,7.6394872639999996,7.459847133999999,8.604488924,8.447483366,8.682097269,8.776098167999999,8.886148422,7.675448402000001,8.604488924,8.069058418,8.447483366,7.346776196,7.0749,7.2886,7.2939,7.2404,7.8389999999999995,7.643,6.754,6.98
BSU03710,8.345,8.29,7.522,7.702999999999999,7.2351,7.3741,7.1874,7.3836,7.4379,7.4359,7.7589,8.2618,7.9974,7.3758,7.2562,9.195832864,9.311484655,8.724433087000001,9.216942437,8.884046387,9.119768378,9.04673149,9.420994912000001,9.394723942999999,9.349040184,9.551512617,9.545835474,8.522683834,9.420994912000001,8.837488935,9.394723942999999,8.043628121,7.2351,7.3741,7.1874,7.3836,8.345,8.29,7.522,7.702999999999999
BSU03720,8.314,8.265,7.54,7.6160000000000005,7.2197,7.0849,7.3407,7.3557,7.4339,7.4182,7.7877,8.2465,8.036,7.7062,7.6313,8.397312407000001,8.792863084,8.11108281,8.602791411,8.175699137,8.490460656,8.389401547,9.25615007,9.162033699,9.413578326,9.404576361,9.305601004,8.234237858,9.25615007,8.820452356,9.162033699,8.186943552999999,7.2197,7.0849,7.3407,7.3557,8.314,8.265,7.54,7.6160000000000005
BSU03730,7.193,7.119,7.425,7.314,6.8069,6.806,7.1352,7.0876,7.4279,7.6173,7.6303,7.6785,7.4445,7.6125,7.4339,8.376350706,8.75920986,8.788072746000001,8.855471075,8.648494661,8.875627118999999,8.712438025,6.110593123999999,6.834430065,6.32901597,6.747268722,6.439443438,6.391933666,6.110593123999999,6.335377115,6.834430065,6.106305677999999,6.8069,6.806,7.1352,7.0876,7.193,7.119,7.425,7.314
BSU03740,6.746,6.7410000000000005,6.7170000000000005,6.603,7.0611,7.167000000000001,7.1533,6.9035,7.0467,7.5936,7.1402,7.3638,7.2829999999999995,7.0568,7.0866,6.820943517000001,7.054024898,7.050862994,6.963778249,6.963778249,7.067100532,6.872602923,6.254116951,6.562681322,6.477640093,7.073223845,6.747251878999999,6.368779675,6.254116951,6.372790467000001,6.562681322,6.2659745120000006,7.0611,7.167000000000001,7.1533,6.9035,6.746,6.7410000000000005,6.7170000000000005,6.603
BSU03750,10.610999999999999,10.592,10.135,9.96,8.709,8.8568,8.6673,8.9706,10.0665,10.4521,10.2588,10.6045,10.5401,10.2039,10.0129,10.91492614,10.897970800000001,10.89019579,11.10716355,10.84438937,11.1718777,10.70473494,11.32046112,11.48834911,11.35736916,11.55554936,11.40559876,11.22550196,11.32046112,11.35736916,11.48834911,11.21023399,8.709,8.8568,8.6673,8.9706,10.610999999999999,10.592,10.135,9.96
BSU03760,10.793,10.735999999999999,10.472000000000001,10.363,9.4934,9.4727,9.5115,9.3232,10.8012,11.0255,11.0527,11.0651,10.9736,11.1852,10.5617,12.38900943,12.6730519,12.41307861,12.54304169,12.39703569,12.655273699999999,12.40174686,11.90482152,11.77983238,11.87075289,11.82565747,11.79858636,11.74908545,11.90482152,11.75760403,11.77983238,11.58133376,9.4934,9.4727,9.5115,9.3232,10.793,10.735999999999999,10.472000000000001,10.363
BSU03770,12.321,12.415,12.502,12.433,10.4177,10.4698,10.5592,10.4831,11.924000000000001,11.8278,11.7736,12.2332,12.208,11.1695,11.4557,13.97877251,13.39055809,14.08040403,13.563565300000002,14.19036825,13.20688791,13.87582948,12.80680965,13.10134033,14.09680812,14.210524300000001,14.04247444,13.24368525,12.80680965,13.27854079,13.10134033,13.39354183,10.4177,10.4698,10.5592,10.4831,12.321,12.415,12.502,12.433
BSU03780,11.466,11.139000000000001,12.633,12.690999999999999,11.5304,11.6112,11.6393,11.6811,12.1904,11.7604,11.7647,11.5585,11.7604,12.8586,12.6498,12.49989145,12.6405032,13.1773488,12.36587249,12.68740069,12.41768378,12.65094916,11.23691922,11.46223393,12.37796302,12.46391095,12.42368686,11.91336922,11.23691922,11.69640734,11.46223393,11.92694246,11.5304,11.6112,11.6393,11.6811,11.466,11.139000000000001,12.633,12.690999999999999
BSU03790,7.928,8.06,8.349,8.474,8.2992,8.3968,8.2117,8.3368,10.2718,10.5181,10.0759,10.8843,11.0744,10.4256,10.9352,9.423243076,9.674732238999999,9.504374647999999,9.559300093,9.559300093,9.673339468,9.559300093,8.842030436,8.672941072999999,8.294015441,8.556852946000001,8.519401307999999,9.087804912000001,8.842030436,9.05311825,8.672941072999999,9.14880449,8.2992,8.3968,8.2117,8.3368,7.928,8.06,8.349,8.474
BSU03800,13.347000000000001,13.370999999999999,12.788,13.196,8.0316,8.1795,7.7421,8.0676,13.1531,13.4935,12.9031,13.3592,13.2601,12.199000000000002,12.1838,13.58174036,13.28904847,13.65697246,13.55287923,13.77069305,13.34956837,13.57780544,13.72954923,13.1846706,14.02636168,14.11291359,13.97211809,14.11497909,13.72954923,13.84876979,13.1846706,13.87275375,8.0316,8.1795,7.7421,8.0676,13.347000000000001,13.370999999999999,12.788,13.196
BSU03810,13.604000000000001,13.470999999999998,13.282,13.782,7.9834,8.3201,7.7082,7.975,13.2922,13.5234,13.0979,13.5997,13.5975,12.6281,12.6842,14.33601234,14.19493743,14.53458605,14.24975659,14.51057629,14.27702207,14.43527688,14.68527811,14.41882656,15.03738389,15.31234623,15.19514407,15.42031751,14.68527811,15.15060678,14.41882656,15.21363992,7.9834,8.3201,7.7082,7.975,13.604000000000001,13.470999999999998,13.282,13.782
BSU03820,13.898,13.902999999999999,13.792,14.248,7.9328,8.2813,7.8371,7.8099,13.5391,13.8971,13.3306,13.8482,13.8916,12.9731,13.0862,15.32768616,15.23658624,15.57589439,15.21109473,15.54035225,15.39435753,15.37732536,14.59179732,14.20200711,14.98466236,15.09114188,14.91372256,15.29132895,14.59179732,14.88451976,14.20200711,15.18421966,7.9328,8.2813,7.8371,7.8099,13.898,13.902999999999999,13.792,14.248
BSU03830,13.923,13.92,14.315,14.743,8.8489,9.0883,8.8334,9.0543,14.2825,14.1141,13.5924,13.8743,13.7881,13.4046,13.5354,15.06389449,14.83700926,15.41316673,14.94239791,15.36368429,14.88485466,15.15698307,14.662934400000001,14.30015275,14.92711529,15.05900697,14.92611662,15.65181202,14.662934400000001,14.94840471,14.30015275,15.28325027,8.8489,9.0883,8.8334,9.0543,13.923,13.92,14.315,14.743
BSU03840,10.683,10.14,7.944,9.397,7.9102,7.8407,7.8312,7.8615,10.3026,9.9734,10.4059,10.2746,10.2627,8.8188,8.7015,10.68279404,11.4723249,10.31632489,11.26191128,10.04566597,11.29331159,10.75530294,11.85014505,11.86988565,12.07945086,11.27843503,12.09289847,10.30570637,11.85014505,11.01015767,11.86988565,9.914151437000001,7.9102,7.8407,7.8312,7.8615,10.683,10.14,7.944,9.397
BSU03850,11.41,10.834000000000001,9.109,10.888,7.8799,7.7607,7.6961,7.5615,10.1674,10.0342,10.255999999999998,10.7415,10.7051,9.1932,8.8539,11.81231838,12.47405588,11.37229259,12.44363436,11.47764037,12.384122900000001,11.70486004,12.55805505,12.55062983,12.4835431,11.95234503,12.86930596,11.31451261,12.55805505,11.72212514,12.55062983,10.88348873,7.8799,7.7607,7.6961,7.5615,11.41,10.834000000000001,9.109,10.888
BSU03860,9.471,9.461,9.815,9.946,8.5757,8.3729,8.9012,8.9378,11.4064,10.4962,11.2264,10.2155,10.1438,10.7286,9.9483,12.22930117,11.76673611,12.58229507,11.6121064,12.47163128,11.66653575,12.238342,12.00381997,12.21773774,12.62832217,12.79553311,12.80800517,12.74169729,12.00381997,12.17425159,12.21773774,12.38788601,8.5757,8.3729,8.9012,8.9378,9.471,9.461,9.815,9.946
BSU03870,10.187999999999999,10.214,10.502,10.704,8.975,8.6786,9.1288,9.0872,11.682,11.1464,11.5834,10.6122,10.6528,11.1417,10.6219,12.64479365,12.25941009,12.64479365,12.00334905,12.91446203,12.66728007,12.70584274,11.81464954,12.03628983,12.48035673,12.64527604,12.5352039,12.44812975,11.81464954,11.95224219,12.03628983,12.20545724,8.975,8.6786,9.1288,9.0872,10.187999999999999,10.214,10.502,10.704
BSU03880,10.146,10.135,10.024,9.865,10.0797,9.7849,9.2494,9.5867,9.1542,9.8041,9.8153,10.1513,10.2016,9.6765,10.6416,11.33179431,10.99582754,11.12922933,11.25409719,11.35246307,11.31316414,11.10015264,11.16881442,11.07607952,11.16406938,10.89538169,11.03929025,10.83264604,11.16881442,10.99485128,11.07607952,10.62408839,10.0797,9.7849,9.2494,9.5867,10.146,10.135,10.024,9.865
BSU03890,6.955,6.937,7.121,7.093999999999999,7.8694,7.9241,8.1372,8.1689,7.981,7.2423,7.9746,8.2759,8.2876,8.3479,8.1077,7.61111265,7.737024969,7.752584908999999,7.596835808,7.81854344,7.753795362999999,7.706222438999999,7.61475585,7.053272897,7.35614266,7.614257721,7.593895508999999,8.399790217,7.61475585,7.850224047,7.053272897,8.188751297,7.8694,7.9241,8.1372,8.1689,6.955,6.937,7.121,7.093999999999999
BSU03900,6.966,6.827999999999999,6.496,6.57,12.0144,12.6142,12.4416,12.8238,7.4413,7.195,7.5796,7.7498,7.6094,8.3023,7.9686,7.471376437000001,7.642925479,7.682836632999999,7.750015395,7.763533432000001,7.915434462,7.700170282999999,7.250776949,7.012465012000001,7.050760293,7.358043604,7.482380932000001,7.2861427270000005,7.250776949,7.553784325,7.012465012000001,6.883722364,12.0144,12.6142,12.4416,12.8238,6.966,6.827999999999999,6.496,6.57
BSU03910,9.395,9.295,10.168,9.582,12.237,12.4873,12.6142,12.7191,11.3454,10.0785,11.3273,10.0206,9.9103,11.6941,11.0813,12.32258184,12.32506881,13.06830083,12.08323023,13.11453306,12.28615626,12.25828701,12.02531652,12.15518922,12.0540349,11.91326038,12.06815467,13.123552199999999,12.02531652,12.11245647,12.15518922,12.77205562,12.237,12.4873,12.6142,12.7191,9.395,9.295,10.168,9.582
BSU03920,6.146,6.167000000000001,5.952000000000001,6.068,7.2439,7.0589,7.0856,7.0288,6.9447,7.7115,6.8374,6.4085,6.5863,6.3281,6.4544,6.656059389,6.580415584,6.7877493520000005,6.83530662,6.723977662999999,6.7293045529999995,6.662549454,4.8790109489999995,5.264359183,4.98247422,5.205879142,5.151753984,4.95104832,4.8790109489999995,5.220420676,5.264359183,4.9705539519999995,7.2439,7.0589,7.0856,7.0288,6.146,6.167000000000001,5.952000000000001,6.068
BSU03930,6.551,6.545,6.699,6.456,7.3569,7.1857,7.4524,7.1677,7.6911,8.1826,7.5215,7.4177,7.1984,6.7476,7.0194,8.471672399,8.654277333,8.448073574,8.738858532,8.612673379,8.781473721000001,8.520282448,5.453639301,5.446955557000001,5.518786757000001,5.619655278,5.512534595,5.505695936,5.453639301,5.4282061079999995,5.446955557000001,5.244277481,7.3569,7.1857,7.4524,7.1677,6.551,6.545,6.699,6.456
BSU03940,11.698,11.363,10.757,10.732000000000001,11.6811,11.5387,11.6112,11.6347,10.7388,12.8782,12.5588,11.4309,11.4415,12.6969,10.9722,13.16650638,13.509512699999998,12.55074872,13.50595606,12.59154306,13.30234298,13.07505977,12.54944986,12.30499702,13.0265524,12.07462615,12.83374425,11.96709951,12.54944986,12.43173217,12.30499702,12.24298096,11.6811,11.5387,11.6112,11.6347,11.698,11.363,10.757,10.732000000000001
BSU03950,11.991,11.512,10.918,11.100999999999999,11.905,11.8379,11.8271,11.6824,11.9547,13.4194,12.9612,12.0024,11.91,13.2698,11.3734,12.4641231,12.79257038,11.89189639,12.83509397,11.87113903,12.74036302,12.38323999,11.50564754,11.33100812,12.1500125,11.44215309,12.10501894,10.84111669,11.50564754,11.68407291,11.33100812,11.18015671,11.905,11.8379,11.8271,11.6824,11.991,11.512,10.918,11.100999999999999
BSU03960,12.03,11.657,11.382,11.866,11.4059,11.1229,11.2617,11.1744,11.9959,13.5034,12.6912,11.9885,11.8838,13.0862,11.6428,13.05955307,13.49121705,12.35317106,13.42626324,12.41785253,13.44985501,13.12193519,11.58323385,11.3978618,12.18214786,11.42895105,12.13584285,11.01435365,11.58323385,11.71621128,11.3978618,11.22081179,11.4059,11.1229,11.2617,11.1744,12.03,11.657,11.382,11.866
BSU03970,11.083,10.967,10.764000000000001,10.634,9.2849,9.0705,9.0974,9.443999999999999,10.4144,11.5415,10.9333,10.689,10.7996,10.2289,9.6814,11.35376754,11.85395741,11.31606642,11.62008105,11.26900144,12.04992634,11.73285896,11.18162279,11.34188805,11.26596376,11.16909037,11.17440411,10.51672952,11.18162279,10.8234909,11.34188805,10.50308623,9.2849,9.0705,9.0974,9.443999999999999,11.083,10.967,10.764000000000001,10.634
BSU03980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.138776038,9.152416878,10.15945191,9.734439579,8.721934429,10.24063858,9.138776038,9.621599946,9.152416878,9.872163055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
